ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-03-13,1094.747169323744,-5767.372106955498,5039.450090063462,1094.747169323744,1094.747169323744,-1599.236838107849,-1599.236838107849,-1599.236838107849,-1357.3780275403094,-1357.3780275403094,-1357.3780275403094,-241.85881056753988,-241.85881056753988,-241.85881056753988,0.0,0.0,0.0,-504.4896687841051
2019-03-14,1105.3341320055333,-4820.41964504266,6279.177465898136,1105.3341320055333,1105.3341320055333,-488.79057551117313,-488.79057551117313,-488.79057551117313,-363.7516225450861,-363.7516225450861,-363.7516225450861,-125.03895296608702,-125.03895296608702,-125.03895296608702,0.0,0.0,0.0,616.5435564943602
2019-03-15,1115.9210946873225,-2731.8937679279998,7700.160573399927,1115.9210946873225,1115.9210946873225,1411.936449991853,1411.936449991853,1411.936449991853,1436.8394301544151,1436.8394301544151,1436.8394301544151,-24.902980162562347,-24.902980162562347,-24.902980162562347,0.0,0.0,0.0,2527.8575446791756
2019-03-16,1126.5080573691118,-589.3535567167628,9788.560989260666,1126.5080573691118,1126.5080573691118,3300.958587178949,3300.958587178949,3300.958587178949,3241.6924356004406,3241.6924356004406,3241.6924356004406,59.2661515785084,59.2661515785084,59.2661515785084,0.0,0.0,0.0,4427.466644548061
2019-03-17,1137.095020050901,-4636.8304714746055,5985.859384338681,1137.095020050901,1137.095020050901,-273.8208460091537,-273.8208460091537,-273.8208460091537,-402.3269403000807,-402.3269403000807,-402.3269403000807,128.5060942909269,128.5060942909269,128.5060942909269,0.0,0.0,0.0,863.2741740417473
2019-03-18,1147.6819827326901,-5089.321302257575,5299.892980993384,1147.6819827326901,1147.6819827326901,-913.8987169670321,-913.8987169670321,-913.8987169670321,-1098.0114101325037,-1098.0114101325037,-1098.0114101325037,184.11269316547123,184.11269316547123,184.11269316547123,0.0,0.0,0.0,233.78326576565803
2019-03-19,1158.2689454144795,-5604.167382827813,5233.041980528496,1158.2689454144795,1158.2689454144795,-1229.4890568741891,-1229.4890568741891,-1229.4890568741891,-1457.0638652400794,-1457.0638652400794,-1457.0638652400794,227.57480836588982,227.57480836588982,227.57480836588982,0.0,0.0,0.0,-71.22011145970964
2019-03-20,1168.8559080962686,-5400.086822254825,5425.204774759359,1168.8559080962686,1168.8559080962686,-1096.869306143176,-1096.869306143176,-1096.869306143176,-1357.378027537187,-1357.378027537187,-1357.378027537187,260.5087213940114,260.5087213940114,260.5087213940114,0.0,0.0,0.0,71.98660195309276
2019-03-21,1179.4428707780582,-3993.3249534790484,6754.84863694129,1179.4428707780582,1179.4428707780582,-79.15725418419864,-79.15725418419864,-79.15725418419864,-363.75162254296856,-363.75162254296856,-363.75162254296856,284.5943683587699,284.5943683587699,284.5943683587699,0.0,0.0,0.0,1100.2856165938597
2019-03-22,1190.0298334598472,-2809.6763140651906,8393.022134146364,1190.0298334598472,1190.0298334598472,1738.3548968113662,1738.3548968113662,1738.3548968113662,1436.8394301556643,1436.8394301556643,1436.8394301556643,301.515466655702,301.515466655702,301.515466655702,0.0,0.0,0.0,2928.3847302712134
2019-03-23,1200.6167961416365,-541.5795805640136,9660.941748832824,1200.6167961416365,1200.6167961416365,3554.5977985945424,3554.5977985945424,3554.5977985945424,3241.692435599651,3241.692435599651,3241.692435599651,312.90536299489133,312.90536299489133,312.90536299489133,0.0,0.0,0.0,4755.214594736179
2019-03-24,1211.203758823426,-4250.501936682881,6542.809832582216,1211.203758823426,1211.203758823426,-82.02680127753203,-82.02680127753203,-82.02680127753203,-402.3269403018858,-402.3269403018858,-402.3269403018858,320.3001390243537,320.3001390243537,320.3001390243537,0.0,0.0,0.0,1129.1769575458939
2019-03-25,1221.790721505215,-5074.143598604944,5704.33515289606,1221.790721505215,1221.790721505215,-772.9112330447559,-772.9112330447559,-772.9112330447559,-1098.0114101362847,-1098.0114101362847,-1098.0114101362847,325.1001770915289,325.1001770915289,325.1001770915289,0.0,0.0,0.0,448.87948846045913
2019-03-26,1232.3776841870044,-5257.776390134904,5410.064603876482,1232.3776841870044,1232.3776841870044,-1128.5228399405707,-1128.5228399405707,-1128.5228399405707,-1457.0638652435757,-1457.0638652435757,-1457.0638652435757,328.54102530300463,328.54102530300463,328.54102530300463,0.0,0.0,0.0,103.85484424643369
2019-03-27,1242.9646468687936,-5400.865122146878,5542.661095980543,1242.9646468687936,1242.9646468687936,-1025.7040066605614,-1025.7040066605614,-1025.7040066605614,-1357.3780275421227,-1357.3780275421227,-1357.3780275421227,331.6740208815611,331.6740208815611,331.6740208815611,0.0,0.0,0.0,217.2606402082322
2019-03-28,1253.551609550583,-3911.062885573202,6136.034363111525,1253.551609550583,1253.551609550583,-28.394875321632252,-28.394875321632252,-28.394875321632252,-363.7516225444442,-363.7516225444442,-363.7516225444442,335.3567472228119,335.3567472228119,335.3567472228119,0.0,0.0,0.0,1225.1567342289507
2019-03-29,1264.138572232372,-2316.7064291683146,8308.28046080156,1264.138572232372,1264.138572232372,1777.0924562679934,1777.0924562679934,1777.0924562679934,1436.8394301593407,1436.8394301593407,1436.8394301593407,340.2530261086523,340.2530261086523,340.2530261086523,0.0,0.0,0.0,3041.2310285003655
2019-03-30,1274.7255349141615,-438.89806673085053,9972.447679369352,1274.7255349141615,1274.7255349141615,3588.5342304146993,3588.5342304146993,3588.5342304146993,3241.692435598861,3241.692435598861,3241.692435598861,346.8417948158375,346.8417948158375,346.8417948158375,0.0,0.0,0.0,4863.259765328861
2019-03-31,1285.3124975959508,-4332.611916687307,6646.092272825622,1285.3124975959508,1285.3124975959508,-46.893040307967965,-46.893040307967965,-46.893040307967965,-402.32694030491587,-402.32694030491587,-402.32694030491587,355.43389999694807,355.43389999694807,355.43389999694807,0.0,0.0,0.0,1238.4194572879828
2019-04-01,1295.89946027774,-4499.111800548524,5960.5960528871,1295.89946027774,1295.89946027774,-731.8158436989562,-731.8158436989562,-731.8158436989562,-1098.0114101329252,-1098.0114101329252,-1098.0114101329252,366.19556643396896,366.19556643396896,366.19556643396896,0.0,0.0,0.0,564.0836165787838
2019-04-02,1306.4864229595291,-5005.255686719325,5458.095212827484,1306.4864229595291,1306.4864229595291,-1077.886787447379,-1077.886787447379,-1077.886787447379,-1457.0638652424232,-1457.0638652424232,-1457.0638652424232,379.17707779504445,379.17707779504445,379.17707779504445,0.0,0.0,0.0,228.59963551215014
2019-04-03,1317.0733856413185,-5191.664918235547,5722.151964221973,1317.0733856413185,1317.0733856413185,-963.0329824990916,-963.0329824990916,-963.0329824990916,-1357.3780275390006,-1357.3780275390006,-1357.3780275390006,394.3450450399092,394.3450450399092,394.3450450399092,0.0,0.0,0.0,354.04040314222686
2019-04-04,1327.6603483231077,-3922.320150549,6590.412140242351,1327.6603483231077,1327.6603483231077,47.86491822211997,47.86491822211997,47.86491822211997,-363.7516225422131,-363.7516225422131,-363.7516225422131,411.6165407643331,411.6165407643331,411.6165407643331,0.0,0.0,0.0,1375.5252665452276
2019-04-05,1338.247311004897,-2059.1296139948467,8303.412291903,1338.247311004897,1338.247311004897,1867.732777198206,1867.732777198206,1867.732777198206,1436.8394301581625,1436.8394301581625,1436.8394301581625,430.8933470400432,430.8933470400432,430.8933470400432,0.0,0.0,0.0,3205.980088203103
2019-04-06,1348.8342736866862,-165.29679394189506,9742.704589003039,1348.8342736866862,1348.8342736866862,3693.7870358269015,3693.7870358269015,3693.7870358269015,3241.6924355999963,3241.6924355999963,3241.6924355999963,452.09460022690484,452.09460022690484,452.09460022690484,0.0,0.0,0.0,5042.621309513588
2019-04-07,1359.4212361515845,-3836.9374646483984,6687.8897625039335,1359.4212361515845,1359.4212361515845,72.85927647488757,72.85927647488757,72.85927647488757,-402.3269402997576,-402.3269402997576,-402.3269402997576,475.18621677464523,475.18621677464523,475.18621677464523,0.0,0.0,0.0,1432.280512626472
2019-04-08,1370.0081986164828,-4386.289628573772,6461.272613205537,1370.0081986164828,1370.0081986164828,-597.8057653194747,-597.8057653194747,-597.8057653194747,-1098.011410130958,-1098.011410130958,-1098.011410130958,500.2056448114833,500.2056448114833,500.2056448114833,0.0,0.0,0.0,772.202433297008
2019-04-09,1380.5951610813809,-4799.575570776927,5921.393124036563,1380.5951610813809,1380.5951610813809,-929.7831641332715,-929.7831641332715,-929.7831641332715,-1457.0638652412708,-1457.0638652412708,-1457.0638652412708,527.2807011079993,527.2807011079993,527.2807011079993,0.0,0.0,0.0,450.81199694810937
2019-04-10,1391.182123546279,-4745.287365132589,5709.32758130748,1391.182123546279,1391.182123546279,-800.7365139296326,-800.7365139296326,-800.7365139296326,-1357.3780275401307,-1357.3780275401307,-1357.3780275401307,556.641513610498,556.641513610498,556.641513610498,0.0,0.0,0.0,590.4456096166464
2019-04-11,1401.7690860111773,-3365.681651649114,6951.750348870137,1401.7690860111773,1401.7690860111773,224.87326410189206,224.87326410189206,224.87326410189206,-363.751622539982,-363.751622539982,-363.751622539982,588.6248866418741,588.6248866418741,588.6248866418741,0.0,0.0,0.0,1626.6423501130694
2019-04-12,1412.3560484760753,-1790.8009406055392,9061.349778522715,1412.3560484760753,1412.3560484760753,2060.5101583225146,2060.5101583225146,2060.5101583225146,1436.8394301568776,1436.8394301568776,1436.8394301568776,623.6707281656369,623.6707281656369,623.6707281656369,0.0,0.0,0.0,3472.8662067985897
2019-04-13,1422.9430109409736,-275.43106743897704,10700.222976378513,1422.9430109409736,1422.9430109409736,3904.002950309267,3904.002950309267,3904.002950309267,3241.692435599874,3241.692435599874,3241.692435599874,662.3105147093929,662.3105147093929,662.3105147093929,0.0,0.0,0.0,5326.9459612502405
2019-04-14,1433.529973405872,-3655.949690827172,6900.429477686255,1433.529973405872,1433.529973405872,302.8211671693641,302.8211671693641,302.8211671693641,-402.3269403027874,-402.3269403027874,-402.3269403027874,705.1481074721517,705.1481074721517,705.1481074721517,0.0,0.0,0.0,1736.351140575236
2019-04-15,1444.11693587077,-4526.5563195778495,6554.955370874732,1444.11693587077,1444.11693587077,-345.17784931759,-345.17784931759,-345.17784931759,-1098.0114101347394,-1098.0114101347394,-1098.0114101347394,752.8335608171495,752.8335608171495,752.8335608171495,0.0,0.0,0.0,1098.93908655318
2019-04-16,1454.7038983356683,-4413.285721439448,6256.365934130156,1454.7038983356683,1454.7038983356683,-651.0329952374965,-651.0329952374965,-651.0329952374965,-1457.0638652401187,-1457.0638652401187,-1457.0638652401187,806.0308700026227,806.0308700026227,806.0308700026227,0.0,0.0,0.0,803.6709030981718
2019-04-17,1465.2908608005666,-4068.4012142468914,6339.240516464105,1465.2908608005666,1465.2908608005666,-491.9971498363596,-491.9971498363596,-491.9971498363596,-1357.3780275365627,-1357.3780275365627,-1357.3780275365627,865.3808777002031,865.3808777002031,865.3808777002031,0.0,0.0,0.0,973.2937109642071
2019-04-18,1475.8778232654647,-2981.6600810836576,7150.992055244628,1475.8778232654647,1475.8778232654647,567.7091661961614,567.7091661961614,567.7091661961614,-363.7516225453913,-363.7516225453913,-363.7516225453913,931.4607887415528,931.4607887415528,931.4607887415528,0.0,0.0,0.0,2043.5869894616262
2019-04-19,1486.4647857303628,-1489.4719710640563,8890.569722348006,1486.4647857303628,1486.4647857303628,2441.5813513931107,2441.5813513931107,2441.5813513931107,1436.839430160554,1436.839430160554,1436.839430160554,1004.7419212325565,1004.7419212325565,1004.7419212325565,0.0,0.0,0.0,3928.0461371234733
2019-04-20,1497.051748195261,409.9155026854599,11208.588128234638,1497.051748195261,1497.051748195261,4327.239878546169,4327.239878546169,4327.239878546169,3241.692435598417,3241.692435598417,3241.692435598417,1085.5474429477524,1085.5474429477524,1085.5474429477524,0.0,0.0,0.0,5824.29162674143
2019-04-21,1507.6387106601592,-3106.120059600906,7326.633480236381,1507.6387106601592,1507.6387106601592,771.6849598072123,771.6849598072123,771.6849598072123,-402.32694030459265,-402.32694030459265,-402.32694030459265,1174.011900111805,1174.011900111805,1174.011900111805,0.0,0.0,0.0,2279.3236704673714
2019-04-22,1518.2256731250575,-3956.205686241039,7044.2242019467385,1518.2256731250575,1518.2256731250575,172.032928407495,172.032928407495,172.032928407495,-1098.0114101320762,-1098.0114101320762,-1098.0114101320762,1270.044338539571,1270.044338539571,1270.044338539571,0.0,0.0,0.0,1690.2586015325526
2019-04-23,1528.8126355899558,-3985.414394819507,6504.506053270566,1528.8126355899558,1528.8126355899558,-83.76712098913174,-83.76712098913174,-83.76712098913174,-1457.063865243615,-1457.063865243615,-1457.063865243615,1373.2967442544832,1373.2967442544832,1373.2967442544832,0.0,0.0,0.0,1445.045514600824
2019-04-24,1539.3995980548539,-3825.2817569303866,6396.678903568136,1539.3995980548539,1539.3995980548539,125.76136633740039,125.76136633740039,125.76136633740039,-1357.378027541944,-1357.378027541944,-1357.378027541944,1483.1393938793444,1483.1393938793444,1483.1393938793444,0.0,0.0,0.0,1665.1609643922543
2019-04-25,1549.9865605197522,-2739.407746082975,8052.885224028042,1549.9865605197522,1549.9865605197522,1234.8928856161208,1234.8928856161208,1234.8928856161208,-363.7516225468668,-363.7516225468668,-363.7516225468668,1598.6445081629874,1598.6445081629874,1598.6445081629874,0.0,0.0,0.0,2784.879446135873
2019-04-26,1560.5735229846505,-498.1720245585931,10357.304315887246,1560.5735229846505,1560.5735229846505,3155.418781162312,3155.418781162312,3155.418781162312,1436.839430159376,1436.839430159376,1436.839430159376,1718.5793510029355,1718.5793510029355,1718.5793510029355,0.0,0.0,0.0,4715.992304146963
2019-04-27,1571.1604854495486,806.7054648876821,11816.723156400103,1571.1604854495486,1571.1604854495486,5083.102054547194,5083.102054547194,5083.102054547194,3241.6924355976275,3241.6924355976275,3241.6924355976275,1841.4096189495658,1841.4096189495658,1841.4096189495658,0.0,0.0,0.0,6654.262539996742
2019-04-28,1581.7474479144466,-1985.8102562438908,8534.71452112604,1581.7474479144466,1581.7474479144466,1562.986691697207,1562.986691697207,1562.986691697207,-402.32694029492023,-402.32694029492023,-402.32694029492023,1965.3136319921273,1965.3136319921273,1965.3136319921273,0.0,0.0,0.0,3144.7341396116535
2019-04-29,1592.334410379345,-2961.1980207319984,7779.5560891053365,1592.334410379345,1592.334410379345,990.1960658449124,990.1960658449124,990.1960658449124,-1098.011410132983,-1098.011410132983,-1098.011410132983,2088.2074759778952,2088.2074759778952,2088.2074759778952,0.0,0.0,0.0,2582.530476224257
2019-04-30,1602.921372844243,-2951.5406766029855,7410.700771415619,1602.921372844243,1602.921372844243,750.7170069586864,750.7170069586864,750.7170069586864,-1457.0638652385085,-1457.0638652385085,-1457.0638652385085,2207.7808721971946,2207.7808721971946,2207.7808721971946,0.0,0.0,0.0,2353.638379802929
2019-05-01,1613.5083353091413,-2832.9214271601427,7853.972621836178,1613.5083353091413,1613.5083353091413,964.1651450604011,964.1651450604011,964.1651450604011,-1357.3780275388222,-1357.3780275388222,-1357.3780275388222,2321.543172599223,2321.543172599223,2321.543172599223,0.0,0.0,0.0,2577.6734803695426
2019-05-02,1624.0952977740399,-1537.8998192791503,8846.586477203946,1624.0952977740399,1624.0952977740399,2063.1268899098427,2063.1268899098427,2063.1268899098427,-363.75162254092913,-363.75162254092913,-363.75162254092913,2426.878512450772,2426.878512450772,2426.878512450772,0.0,0.0,0.0,3687.2221876838826
2019-05-03,1634.682260238938,420.54187232648167,11327.712057020657,1634.682260238938,1634.682260238938,3957.948238321499,3957.948238321499,3957.948238321499,1436.8394301580909,1436.8394301580909,1436.8394301580909,2521.1088081634075,2521.1088081634075,2521.1088081634075,0.0,0.0,0.0,5592.6304985604365
2019-05-04,1645.269222703836,2039.7705198422127,12707.102849488221,1645.269222703836,1645.269222703836,5843.255413950269,5843.255413950269,5843.255413950269,3241.692435598763,3241.692435598763,3241.692435598763,2601.562978351507,2601.562978351507,2601.562978351507,0.0,0.0,0.0,7488.524636654105
2019-05-05,1655.8561851687343,-1469.706714030787,9541.83615805071,1655.8561851687343,1655.8561851687343,2263.323561284197,2263.323561284197,2263.323561284197,-402.32694029672564,-402.32694029672564,-402.32694029672564,2665.650501580923,2665.650501580923,2665.650501580923,0.0,0.0,0.0,3919.179746452931
2019-05-06,1666.4431476336324,-1855.8700886669837,8795.20521775509,1666.4431476336324,1666.4431476336324,1612.9258040669006,1612.9258040669006,1612.9258040669006,-1098.0114101310162,-1098.0114101310162,-1098.0114101310162,2710.9372141979165,2710.9372141979165,2710.9372141979165,0.0,0.0,0.0,3279.368951700533
2019-05-07,1677.0301100985305,-2484.1398105160774,8429.521617231398,1677.0301100985305,1677.0301100985305,1278.1572386294094,1278.1572386294094,1278.1572386294094,-1457.0638652413106,-1457.0638652413106,-1457.0638652413106,2735.2211038707205,2735.2211038707205,2735.2211038707205,0.0,0.0,0.0,2955.18734872794
2019-05-08,1687.6170725634288,-2416.4014081460305,8606.99888340366,1687.6170725634288,1687.6170725634288,1379.2277473161132,1379.2277473161132,1379.2277473161132,-1357.3780275399524,-1357.3780275399524,-1357.3780275399524,2736.6057748560656,2736.6057748560656,2736.6057748560656,0.0,0.0,0.0,3066.8448198795422
2019-05-09,1698.2040350283269,-1463.4397782578474,9238.010940642172,1698.2040350283269,1698.2040350283269,2349.8176308951324,2349.8176308951324,2349.8176308951324,-363.7516225462249,-363.7516225462249,-363.7516225462249,2713.5692534413574,2713.5692534413574,2713.5692534413574,0.0,0.0,0.0,4048.0216659234593
2019-05-10,1708.7909974932252,703.826207489464,11171.214556057968,1708.7909974932252,1708.7909974932252,4101.8652980369125,4101.8652980369125,4101.8652980369125,1436.8394301593403,1436.8394301593403,1436.8394301593403,2665.025867877572,2665.025867877572,2665.025867877572,0.0,0.0,0.0,5810.656295530138
2019-05-11,1719.3779599581237,1954.5080301892604,13145.029610980253,1719.3779599581237,1719.3779599581237,5832.071511448631,5832.071511448631,5832.071511448631,3241.692435598641,3241.692435598641,3241.692435598641,2590.37907584999,2590.37907584999,2590.37907584999,0.0,0.0,0.0,7551.449471406755
2019-05-12,1729.9649224230218,-1564.9542958881877,9019.659449999977,1729.9649224230218,1729.9649224230218,2087.2363805738123,2087.2363805738123,2087.2363805738123,-402.3269402997555,-402.3269402997555,-402.3269402997555,2489.5633208735676,2489.5633208735676,2489.5633208735676,0.0,0.0,0.0,3817.201302996834
2019-05-13,1740.5518841768283,-2238.531909707723,8371.299290344135,1740.5518841768283,1740.5518841768283,1265.0618617444281,1265.0618617444281,1265.0618617444281,-1098.0114101347976,-1098.0114101347976,-1098.0114101347976,2363.073271879226,2363.073271879226,2363.073271879226,0.0,0.0,0.0,3005.6137459212564
2019-05-14,1751.1388459306352,-2610.016687399357,8132.911851819031,1751.1388459306352,1751.1388459306352,754.9152648173123,754.9152648173123,754.9152648173123,-1457.063865244807,-1457.063865244807,-1457.063865244807,2211.979130062119,2211.979130062119,2211.979130062119,0.0,0.0,0.0,2506.0541107479476
2019-05-15,1761.7258076844416,-2545.196876148978,7615.904956238437,1761.7258076844416,1761.7258076844416,680.5490372637182,680.5490372637182,680.5490372637182,-1357.3780275401896,-1357.3780275401896,-1357.3780275401896,2037.9270648039078,2037.9270648039078,2037.9270648039078,0.0,0.0,0.0,2442.2748449481596
2019-05-16,1772.312769438248,-2070.896415678051,8706.280338273335,1772.312769438248,1772.312769438248,1479.3726325341827,1479.3726325341827,1479.3726325341827,-363.75162254399385,-363.75162254399385,-363.75162254399385,1843.1242550781765,1843.1242550781765,1843.1242550781765,0.0,0.0,0.0,3251.6854019724306
2019-05-17,1782.899731192055,-525.1503026453378,10157.515948832972,1782.899731192055,1782.899731192055,3067.1478824439578,3067.1478824439578,3067.1478824439578,1436.839430160589,1436.839430160589,1436.839430160589,1630.3084522833685,1630.3084522833685,1630.3084522833685,0.0,0.0,0.0,4850.047613636013
2019-05-18,1793.4866929458615,1132.0944157644835,11791.098804480906,1793.4866929458615,1793.4866929458615,4644.394867284291,4644.394867284291,4644.394867284291,3241.6924355971837,3241.6924355971837,3241.6924355971837,1402.7024316871064,1402.7024316871064,1402.7024316871064,0.0,0.0,0.0,6437.881560230152
2019-05-19,1804.073654699668,-2920.4630395435793,8050.076130327568,1804.073654699668,1804.073654699668,761.6272089377184,761.6272089377184,761.6272089377184,-402.32694029459725,-402.32694029459725,-402.32694029459725,1163.9541492323158,1163.9541492323158,1163.9541492323158,0.0,0.0,0.0,2565.700863637386
2019-05-20,1814.6606164534746,-3897.3139912439487,6966.731889678343,1814.6606164534746,1814.6606164534746,-179.94755564605222,-179.94755564605222,-179.94755564605222,-1098.011410132134,-1098.011410132134,-1098.011410132134,918.0638544860818,918.0638544860818,918.0638544860818,0.0,0.0,0.0,1634.7130608074224
2019-05-21,1825.2475782072815,-4685.996842245706,6215.81618858223,1825.2475782072815,1825.2475782072815,-787.7640494147375,-787.7640494147375,-787.7640494147375,-1457.0638652436553,-1457.0638652436553,-1457.0638652436553,669.2998158289172,669.2998158289172,669.2998158289172,0.0,0.0,0.0,1037.483528792544
2019-05-22,1835.834539961088,-4353.890700070476,6496.943218181422,1835.834539961088,1835.834539961088,-935.273349780795,-935.273349780795,-935.273349780795,-1357.3780275413199,-1357.3780275413199,-1357.3780275413199,422.1046777605247,422.1046777605247,422.1046777605247,0.0,0.0,0.0,900.561190180293
2019-05-23,1846.4215017148945,-3979.512597187743,6893.771131726091,1846.4215017148945,1846.4215017148945,-182.75684149443055,-182.75684149443055,-182.75684149443055,-363.75162254546944,-363.75162254546944,-363.75162254546944,180.994781051039,180.994781051039,180.994781051039,0.0,0.0,0.0,1663.664660220464
2019-05-24,1857.008463468701,-2353.2745734415266,8605.032374399445,1857.008463468701,1857.008463468701,1387.2944544516074,1387.2944544516074,1387.2944544516074,1436.839430161838,1436.839430161838,1436.839430161838,-49.54497571023082,-49.54497571023082,-49.54497571023082,0.0,0.0,0.0,3244.3029179203086
2019-05-25,1867.5954252225079,-873.9148428334146,9944.394082259387,1867.5954252225079,1867.5954252225079,2976.5244574576705,2976.5244574576705,2976.5244574576705,3241.6924355983197,3241.6924355983197,3241.6924355983197,-265.1679781406495,-265.1679781406495,-265.1679781406495,0.0,0.0,0.0,4844.119882680178
2019-05-26,1878.1823869763143,-4714.995864384107,6073.059739112494,1878.1823869763143,1878.1823869763143,-864.0985278522804,-864.0985278522804,-864.0985278522804,-402.3269402976272,-402.3269402976272,-402.3269402976272,-461.7715875546533,-461.7715875546533,-461.7715875546533,0.0,0.0,0.0,1014.0838591240339
2019-05-27,1888.7693487301212,-5274.723408603988,5128.980692186659,1888.7693487301212,1888.7693487301212,-1733.6102203675764,-1733.6102203675764,-1733.6102203675764,-1098.0114101330412,-1098.0114101330412,-1098.0114101330412,-635.5988102345352,-635.5988102345352,-635.5988102345352,0.0,0.0,0.0,155.15912836254483
2019-05-28,1899.3563104839277,-5693.964164447027,5314.167299207911,1899.3563104839277,1899.3563104839277,-2240.397003288719,-2240.397003288719,-2240.397003288719,-1457.0638652425025,-1457.0638652425025,-1457.0638652425025,-783.3331380462167,-783.3331380462167,-783.3331380462167,0.0,0.0,0.0,-341.04069280479143
2019-05-29,1909.9432722377342,-5460.269819418754,4774.490477035477,1909.9432722377342,1909.9432722377342,-2259.561928871691,-2259.561928871691,-2259.561928871691,-1357.3780275381978,-1357.3780275381978,-1357.3780275381978,-902.1839013334932,-902.1839013334932,-902.1839013334932,0.0,0.0,0.0,-349.618656633957
2019-05-30,1920.5302339915409,-5168.590132696319,5451.44204683654,1920.5302339915409,1920.5302339915409,-1353.7113233555629,-1353.7113233555629,-1353.7113233555629,-363.7516225433519,-363.7516225433519,-363.7516225433519,-989.9597008122109,-989.9597008122109,-989.9597008122109,0.0,0.0,0.0,566.818910635978
2019-05-31,1931.1171957453473,-2935.1906831732335,7749.839321007267,1931.1171957453473,1931.1171957453473,391.71164621987805,391.71164621987805,391.71164621987805,1436.8394301605535,1436.8394301605535,1436.8394301605535,-1045.1277839406753,-1045.1277839406753,-1045.1277839406753,0.0,0.0,0.0,2322.8288419652254
2019-06-01,1941.7041574991538,-1307.4982891909324,9483.275447594277,1941.7041574991538,1941.7041574991538,2174.8348409679766,2174.8348409679766,2174.8348409679766,3241.692435600791,3241.692435600791,3241.692435600791,-1066.8575946328149,-1066.8575946328149,-1066.8575946328149,0.0,0.0,0.0,4116.53899846713
2019-06-02,1952.2911192529607,-5343.170289242324,5869.925397144792,1952.2911192529607,1952.2911192529607,-1457.374083761489,-1457.374083761489,-1457.374083761489,-402.3269402994324,-402.3269402994324,-402.3269402994324,-1055.0471434620567,-1055.0471434620567,-1055.0471434620567,0.0,0.0,0.0,494.9170354914718
2019-06-03,1962.8780810067672,-5572.115869032394,5236.190666151247,1962.8780810067672,1962.8780810067672,-2108.342716966471,-2108.342716966471,-2108.342716966471,-1098.0114101339484,-1098.0114101339484,-1098.0114101339484,-1010.3313068325223,-1010.3313068325223,-1010.3313068325223,0.0,0.0,0.0,-145.46463595970386
2019-06-04,1973.4650427605736,-5418.574645493814,4659.102125909428,1973.4650427605736,1973.4650427605736,-2391.1355201483993,-2391.1355201483993,-2391.1355201483993,-1457.0638652413504,-1457.0638652413504,-1457.0638652413504,-934.0716549070485,-934.0716549070485,-934.0716549070485,0.0,0.0,0.0,-417.6704773878257
2019-06-05,1984.0520045143805,-5372.358185603048,5015.960999507736,1984.0520045143805,1984.0520045143805,-2185.7059428921834,-2185.7059428921834,-2185.7059428921834,-1357.3780275431334,-1357.3780275431334,-1357.3780275431334,-828.3279153490507,-828.3279153490507,-828.3279153490507,0.0,0.0,0.0,-201.6539383778029
2019-06-06,1994.6389662681875,-4063.601472401077,6342.111621865037,1994.6389662681875,1994.6389662681875,-1059.5633110134359,-1059.5633110134359,-1059.5633110134359,-363.75162254482746,-363.75162254482746,-363.75162254482746,-695.8116884686084,-695.8116884686084,-695.8116884686084,0.0,0.0,0.0,935.0756552547516
2019-06-07,2005.2259280219935,-2622.6049713781126,8305.28324029094,2005.2259280219935,2005.2259280219935,897.0159057619057,897.0159057619057,897.0159057619057,1436.8394301593748,1436.8394301593748,1436.8394301593748,-539.8235243974691,-539.8235243974691,-539.8235243974691,0.0,0.0,0.0,2902.241833783899
2019-06-08,2015.8128897758004,-440.4695943739956,10360.693669774799,2015.8128897758004,2015.8128897758004,2877.5174956225305,2877.5174956225305,2877.5174956225305,3241.6924355993333,3241.6924355993333,3241.6924355993333,-364.1749399768027,-364.1749399768027,-364.1749399768027,0.0,0.0,0.0,4893.330385398331
2019-06-09,2026.399851529607,-4086.656483361195,7067.385731836927,2026.399851529607,2026.399851529607,-575.4243186421832,-575.4243186421832,-575.4243186421832,-402.3269403024624,-402.3269403024624,-402.3269403024624,-173.09737833972065,-173.09737833972065,-173.09737833972065,0.0,0.0,0.0,1450.975532887424
2019-06-10,2036.9868132834135,-4564.53799391675,6076.007390074324,2036.9868132834135,2036.9868132834135,-1069.1518952658903,-1069.1518952658903,-1069.1518952658903,-1098.011410134159,-1098.011410134159,-1098.011410134159,28.859514868268597,28.859514868268597,28.859514868268597,0.0,0.0,0.0,967.8349180175233
2019-06-11,2047.57377503722,-4393.7061765971,6143.156267724822,2047.57377503722,2047.57377503722,-1220.1262461043723,-1220.1262461043723,-1220.1262461043723,-1457.0638652455405,-1457.0638652455405,-1457.0638652455405,236.93761914116826,236.93761914116826,236.93761914116826,0.0,0.0,0.0,827.4475289328477
2019-06-12,2058.160736791027,-4284.692824327903,6309.881318513279,2058.160736791027,2058.160736791027,-911.0928672664375,-911.0928672664375,-911.0928672664375,-1357.3780275400115,-1357.3780275400115,-1357.3780275400115,446.2851602735738,446.2851602735738,446.2851602735738,0.0,0.0,0.0,1147.0678695245895
